mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,labels
0.8325714285714286,0.054575520107077446,0.04554836966609018,0,0.0,0,0.0,0.04588989379962899,0.8249999999999993,0.19000000000000172,0.05511826640312335,0.06555055606546707,72371.26676194282,82191.78082191781,65217.39130434771,4735.6008315090485,0.0,0.0,,,,0.0,0.0,0
0.8442857142857142,0.029208753148742626,0.03385803866154812,0,0.0,0,0.0,0.03388996033878872,0.8350000000000009,0.11999999999999744,0.04014039295626414,0.03459581591221631,71147.76408836425,75471.69811320739,65573.77049180334,2399.9757247438533,0.0,0.0,,,,0.0,0.0,0
0.8458571428571428,0.032505332464927,0.03391037444219106,0,0.0,0,0.0,0.03391164991562511,0.8449999999999989,0.14500000000001023,0.04009146249102784,0.03842886797069566,71034.53934854036,76923.0769230768,64864.86486486407,2658.9859059147534,0.0,0.0,,,,0.0,0.0,0
0.8105714285714287,0.02451804343298003,0.027425583489829857,0,0.0,0,0.0,0.027439773622798546,0.8050000000000068,0.12000000000000455,0.03385238198089351,0.030247850551790655,74086.9127754484,78947.36842105357,68181.81818181854,2184.5022307785885,0.0,0.0,,,,0.0,0.0,0
0.8181428571428568,0.05970621351897303,0.03460135055467752,0,0.0,0,0.0,0.034609162336686636,0.8100000000000023,0.20499999999998408,0.04230210168618937,0.07297773609792411,73710.00865347603,81632.65306122297,63829.787234042706,5200.88789280048,0.0,0.0,,,,0.0,0.0,0
0.8267142857142857,0.021657183876151204,0.028913799222296022,0,0.0,0,0.0,0.02891417319870695,0.825000000000017,0.09000000000000341,0.034974807739925465,0.02619669727545506,72624.9713190666,76923.0769230768,68965.51724137896,1879.927060482807,0.0,0.0,,,,0.0,0.0,0
0.816571428571429,0.02245162867704772,0.023424398010302945,0,0.0,0,0.0,0.023514701283885005,0.8149999999999977,0.09499999999999886,0.028796870011755592,0.027494996630394328,73531.26833163873,76923.0769230768,68571.42857142857,1968.4162337200667,0.0,0.0,,,,0.0,0.0,0
0.8327142857142852,0.03400568415165193,0.023235759489011652,0,0.0,0,0.0,0.023247390745428653,0.825000000000017,0.1349999999999909,0.02791760768879751,0.04083715715586956,72168.46502793666,76923.0769230768,65573.77049180385,2858.8359033438687,0.0,0.0,,,,0.0,0.0,0
0.8815714285714282,0.09729255026020497,0.05613641935370586,0,0.0,0,0.0,0.05616415017345434,0.8499999999999943,0.3550000000000182,0.06370913161791938,0.1103626400618109,68831.5721120496,81632.65306122613,55045.871559632855,7135.255996051505,0.0,0.0,,,,0.0,0.0,0
0.8321428571428572,0.03858309814134546,0.03793918143408911,0,0.0,0,0.0,0.037953144487249554,0.8250000000000455,0.15500000000002956,0.04560892899755311,0.04636595484796879,72253.25581576629,78947.36842105357,65573.77049180181,3293.4871752002005,0.0,0.0,,,,0.0,0.0,0
0.8637142857142862,0.043102866991155384,0.03873346281793741,0,0.0,0,0.0,0.03883411174848923,0.8699999999999477,0.16499999999996362,0.04496175690364282,0.04990408020808593,69636.1141910248,76923.07692307401,63492.06349206395,3435.9993350856016,0.0,0.0,,,,0.0,0.0,0
0.815285714285715,0.024160701475712087,0.021927057434853056,0,0.0,0,0.0,0.021929029913374098,0.8199999999999932,0.09000000000003183,0.02689735577249318,0.029634643478181965,73657.10923471226,78431.372549021,70175.43859648974,2167.6884179760914,0.0,0.0,,,,0.0,0.0,0
0.8418571428571422,0.029433017531476726,0.03892616780254217,0,0.0,0,0.0,0.0389286677972657,0.8350000000000364,0.1349999999999909,0.04624141771268626,0.03496200962503602,71353.5193152664,75949.36708861109,64864.864864868054,2397.257691894585,0.0,0.0,,,,0.0,0.0,0
0.7857142857142857,0.02467860639187768,0.016368512476448917,0,0.0,0,0.0,0.016516480183340506,0.7750000000000341,0.10500000000001819,0.021020974778797007,0.03140913540784432,76433.84031425859,78947.36842105357,69364.16184971025,2269.509662998802,0.0,0.0,,,,0.0,0.0,0
0.8120000000000005,0.021733682181722676,0.02332818364657392,0,0.0,0,0.0,0.023357830277944462,0.8100000000000023,0.08499999999997954,0.028765800834906954,0.026765618450397367,73943.243237634,78431.37254901518,70588.23529411576,1957.7814672574434,0.0,0.0,,,,0.0,0.0,0
0.8018571428571428,0.017784895867231924,0.017588751713836396,0,0.0,0,0.0,0.017594283831096482,0.8000000000000114,0.07499999999998863,0.021941918193065273,0.022179631403994916,74861.81899526622,78431.37254901518,71428.57142856873,1625.7129867773442,0.0,0.0,,,,0.0,0.0,0
0.7987142857142853,0.02210745339921091,0.02322970893409058,0,0.0,0,0.0,0.023231570811137137,0.7950000000000159,0.09500000000002728,0.029086209207290298,0.027678800535588705,75176.13674582554,78947.36842105357,70175.43859648974,2032.2168748656884,0.0,0.0,,,,0.0,0.0,0
0.8065714285714275,0.020101632527042165,0.02354411305435076,0,0.0,0,0.0,0.02354595007015775,0.8050000000000637,0.09500000000008413,0.02919264089463416,0.02492232158861058,74433.19164340702,77922.07792208552,69364.16184971025,1802.405361678967,0.0,0.0,,,,0.0,0.0,0
0.8008571428571454,0.02548026093820657,0.0227314128031529,0,0.0,0,0.0,0.022735693627104144,0.8000000000000682,0.09000000000003183,0.02838920003384383,0.03181623734702915,74992.73236766431,78431.372549021,70175.43859648974,2329.4031151559952,0.0,0.0,,,,0.0,0.0,0
