mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,labels
0.47614285714288856,0.009932545604422662,0.008325399914444519,0,0.0,0,0.0,0.0083578071989511,0.47500000000002274,0.03499999999996817,0.017553150432839438,0.02086043181246746,126065.69058648308,130434.78260868533,121212.1212121201,2582.637972996721,3.3937564563706263e-07,1.0181269369111878e-06,0.33333333333333337,25.0,74.99999999999999,1.442346493957516e-06,8.484391140926566e-08,1
0.4912857142857092,0.012207932398461624,0.00886753731275509,0,0.0,0,0.0,0.008911327886791344,0.4900000000000091,0.05000000000006821,0.018138788952468756,0.02484894643478693,122201.84833198805,129032.25806453884,116504.85436893512,2995.3529100649125,8.964965820297966e-08,2.68948974608939e-07,0.3333333333333333,25.0,75.00000000000001,3.810110473626636e-07,2.2412414550744917e-08,1
0.5310000000000076,0.14139951742992163,0.05316069684063504,0,0.0,0,0.0,0.054415341694830935,0.47499999999990905,0.46000000000015007,0.10247710300344663,0.2662891100375134,118194.4422974911,130434.78260871758,65217.391304342666,19963.30099246789,7.812500000030198e-07,2.343750000009059e-06,0.3333333333333334,25.000000000000007,75.0,3.3203125000128336e-06,1.9531250000075495e-07,1
0.881000000000001,0.0318267368177805,0.04269469955668035,0,0.0,0,0.0,0.04272001872650576,0.8899999999994179,0.13500000000021828,0.048490373128837354,0.03612569445832062,68192.5411596472,74074.07407412065,63492.06349208305,2477.415765163682,4.35604943228304e-07,1.3067310637429187e-06,0.3333547011430068,25.001201920032333,74.99879807996767,1.8512381650176844e-06,1.0890215804646155e-07,1
0.7651428571428499,0.12504402586033095,0.10956632425970007,0,0.0,0,0.0,0.10959484208566453,0.8150000000005093,0.37499999999954525,0.14323448368178845,0.16342572461208457,80957.04181518585,115384.61538461942,67039.10614528682,15860.486669510383,6.26298319963262e-07,1.8787001412638333e-06,0.33336789954246804,25.001944298858543,74.99805570114145,2.661575186116012e-06,1.5657672488891634e-07,1
0.749714285714286,0.1930785532655041,0.06676486784118099,0,0.0,0,0.0,0.06762243797470768,0.8550000000004729,0.4849999999996726,0.0901976116278494,0.2575361800416403,86658.39183946996,129032.25806447575,63157.8947368542,26210.68503383858,1.083578495378535e-05,3.256170055101729e-05,0.3327769978354776,24.968693065376318,75.03130693462369,4.6105833412540247e-05,2.708347907737604e-06,1
0.516857142857134,0.14232360451931395,0.147491129285903,0,0.0,0,0.0,0.14749376856241653,0.4650000000001455,0.49000000000114596,0.28536660584215956,0.27536352449840096,121517.03828719512,133333.33333365672,63829.78723403885,20080.174339371926,3.05175781247393e-07,9.155273437421792e-07,0.33333333333333326,24.999999999999993,75.0,1.2969970703014205e-06,7.629394531184828e-08,1
0.7257142857142558,0.11957118761462761,0.10895431330388966,0,0.0,0,0.0,0.10954115530640389,0.7300000000000182,0.465000000001055,0.15094253683953915,0.16476344750047792,85331.21854038557,130434.78260894322,64864.86486485211,16792.890488841313,2.6476982195386108e-05,7.943094658615832e-05,0.3333333333333333,25.0,75.0,0.00011252717433039096,6.619245548846527e-06,1
0.6990000000000106,0.16385879861134806,0.07362596601720768,0,0.0,0,0.0,0.07440449859893879,0.8149999999995998,0.455000000000382,0.10644420400420265,0.2344188821335416,90933.94788832952,134831.4606742455,66666.66666665993,22299.95287773708,1.1225627376716585e-06,3.367688213014976e-06,0.3333333333333333,25.0,75.00000000000001,4.770891635104549e-06,2.8064068441791456e-07,1
0.5472857142857037,0.02723381486810924,0.03620545228401619,0,0.0,0,0.0,0.03620814013130712,0.5550000000000637,0.13500000000021828,0.06615948340359037,0.04976160377884844,109919.36419375766,134831.4606742455,103448.27586208194,5890.371457547763,2.2460430282832056e-07,6.738129084849616e-07,0.3333333333333334,25.000000000000007,74.99999999999999,9.545682870203622e-07,5.615107570708015e-08,1
