mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,labels
0.4837142857142989,0.013424121548047256,0.008539048771173147,0,0.0,0,0.0,0.008576171910408999,0.48499999999989996,0.05499999999994998,0.01772982970255799,0.0277521709498902,124133.76945923554,130434.78260868533,116504.85436893512,3399.0290112920165,2.9890909480662886e-07,8.966314734441643e-07,0.3333689521944299,25.002003507414695,74.9979964925853,1.2702688968042586e-06,7.472832855346545e-08,1
0.7060000000000043,0.20351904087824108,0.04833436541492768,0,0.0,0,0.0,0.0485775936898098,0.8399999999996908,0.48499999999978627,0.06880678992890865,0.28827059614481565,93193.49172856915,130434.78260871758,63492.06349208305,28764.266322024527,4.583343751434529e-05,0.00013756407002140053,0.3331788417369091,24.991308840667827,75.00869115933217,0.00019485516487066862,1.1457657334922788e-05,1
0.7574285714285679,0.16166198153336653,0.09040696571448949,0,0.0,0,0.0,0.0905258390529316,0.8350000000000364,0.4849999999996726,0.11951732805932179,0.21343528305046605,83807.71682732791,129032.25806447575,63157.8947368542,21849.57371879951,9.22627512545041e-06,2.773465945120067e-05,0.33266228279038745,24.962234399989498,75.0377656000105,3.926688847242391e-05,2.305953895772827e-06,1
0.6212857142856949,0.1675996042035878,0.12886189321765248,0,0.0,0,0.0,0.12896747146338974,0.5900000000000318,0.49000000000114596,0.20758158202891616,0.26976252688552566,103424.12841379033,133333.33333365672,63829.78723403885,25883.598550472885,2.6189802529725295e-05,7.860613168369688e-05,0.3331776029268354,24.99123914138544,75.00876085861456,0.00011134298046917994,6.547046255757765e-06,1
0.6231428571428572,0.13940393666227252,0.057823725933413984,0,0.0,0,0.0,0.05808539440752292,0.5625,0.455000000000382,0.09321360863197166,0.22371104003574221,100426.65604104362,134831.4606742455,66666.66666665993,18870.709981375847,4.4565413464921254e-05,0.00013372937337788007,0.3332507461841793,24.99535418509663,75.00464581490337,0.0001894357753687962,1.1140988525994856e-05,1
0.5019285714285713,0.11955319250654443,0.0890216727717079,0,0.0,0,0.0,0.0890346781487648,0.47000000000116415,0.7049999999999272,0.17738515640852534,0.23818766117712004,126706.33133881635,300000.0000002729,66298.34254145512,35507.71927480875,2.0493890618091468e-05,6.149344334037613e-05,0.33326952443782465,24.99641057784984,75.00358942215016,8.711067701224998e-05,5.123343053782386e-06,1
0.4077857142857218,0.06597449943402584,0.07165739744577664,0,0.0,0,0.0,0.07165739744577664,0.419999999999618,0.3249999999998181,0.17572316767224636,0.16178717675185578,153351.36675104607,324324.32432362274,117647.05882347906,39846.36381038454,1.5267699863911919e-07,4.5840550725310164e-07,0.3330610043365402,24.984678364536176,75.01532163546383,6.49247632287868e-07,3.816512639564714e-08,1
0.5311428571428646,0.12110054341293079,0.08335784138665116,0,0.0,0,0.0,0.08335796737344818,0.5024999999999409,0.3899999999994179,0.15694076697529025,0.2279999472540354,118325.9670627227,149999.99999979537,75949.36708861109,23990.389238830485,2.1432161130277548e-05,6.429913805699859e-05,0.3333195712713723,24.999225876024536,75.00077412397546,9.108931024272009e-05,5.358011055443954e-06,1
0.4632142857142753,0.13142208722416931,0.1257825327167862,0,0.0,0,0.0,0.12581761587220422,0.4250000000001819,0.6450000000004366,0.271618600186723,0.2837176902295161,143016.7625130387,292682.9268293722,70588.23529408744,52035.8924946789,3.392991417909924e-06,1.0186222781597981e-05,0.3330961329492582,24.986655104334993,75.01334489566501,1.4427382249738836e-05,8.48168050230931e-07,1
0.5606428571428523,0.1258821666312303,0.11383091592666207,0,0.0,0,0.0,0.11384899737323739,0.5799999999999272,0.6099999999996726,0.20306866648303443,0.22453182989390233,112053.70136512745,199999.99999987872,65934.06593407648,23665.620762165086,1.1398345249139595e-05,3.4210628979807575e-05,0.3331813997301054,24.9914527608588,75.0085472391412,4.845838884000955e-05,2.849414611062384e-06,1
