mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,labels
0.5948571428571516,0.1819122474600017,0.03464127761792778,0,0.0,0,0.0,0.03475763981023138,0.48500000000001364,0.48499999999978627,0.05843023022853412,0.3058082930403442,108663.63059390232,130434.78260871758,63492.06349208305,25666.971074606223,8.958587051770373e-06,2.7381625544634085e-05,0.32717513564588085,24.651994063063754,75.34800593693625,3.857428726424863e-05,2.23407466784417e-06,1
0.6893571428571315,0.1777192058717027,0.11101611092657232,0,0.0,0,0.0,0.11101639648167477,0.7300000000002456,0.5000000000009095,0.16104336863987903,0.2578042567820826,93615.92262055918,133333.33333365672,63157.8947368542,25882.10141565059,3.3180339809869165e-05,9.981880062983498e-05,0.3324057151609558,24.94778515122182,75.05221484877818,0.00014129116614650024,8.29202570679608e-06,1
0.5625357142857143,0.14297393286156643,0.07481789564970794,0,0.0,0,0.0,0.07489921285524866,0.5400000000000773,0.7049999999999272,0.13314570249171243,0.25415974351621234,113566.49368992998,300000.0000002729,66298.34254145512,31322.615553127154,2.856820343262187e-05,8.574309085142917e-05,0.33318373700947235,24.99158426256028,75.00841573743972,0.00012145292060826593,7.141626324214892e-06,1
0.46946428571429316,0.11520500405762926,0.07744920916985469,0,0.0,0,0.0,0.07744921752325706,0.4274999999997817,0.6049999999995634,0.16497360902633423,0.24539673743731977,135838.66690688446,324324.32432362274,75949.36708861109,37260.30593274508,2.9515772922390978e-05,8.85847970401672e-05,0.3331923073550372,24.99206644959331,75.00793355040668,0.00012547910058155235,7.378530618994176e-06,1
0.5119285714285638,0.13722269055699568,0.11954995789668454,0,0.0,0,0.0,0.11955101857851583,0.4699999999997999,0.7049999999999272,0.2335306627737193,0.26805046292702217,127535.23193908313,292682.9268293722,65934.06593407648,43284.820038906524,1.4315941634751859e-05,4.2952218364781665e-05,0.333299237612605,24.998082066664036,75.00191793333596,6.084709703742436e-05,3.5789370378908374e-06,1
0.5718214285714274,0.14173794178634044,0.1543885562565435,0,0.0,0,0.0,0.15439077301238052,0.6049999999995634,1.0950000000002547,0.26999822898923637,0.2478709868226557,114010.50102366472,266666.6666667745,45454.54545453982,40382.006196339935,7.716289424571486e-06,2.314420288744992e-05,0.3334005263476017,25.003779416589804,74.9962205834102,3.278961601752592e-05,1.9291237055045083e-06,1
0.6415357142857114,0.07596832080330189,0.04778863284202961,0,0.0,0,0.0,0.04779301896584124,0.6450000000004366,0.3249999999998181,0.0744978305986506,0.11841635486792086,94801.24376005707,114285.71428579348,70588.23529416297,10920.403645543744,1.1556867365035865e-06,3.4845098115883893e-06,0.33166407873501574,24.905986729781926,75.09401327021807,4.928925979107852e-06,2.8872943101587553e-07,1
0.524714285714286,0.13922417540597137,0.13852408231381513,0,0.0,0,0.0,0.13852576832204308,0.4899999999998954,0.775000000000091,0.2640022810384702,0.2653333046125236,124619.71915775444,444444.4444444744,65934.06593406001,48343.32190295604,2.386756148697055e-05,7.162530878098702e-05,0.33322804317607646,24.994076960926016,75.00592303907399,0.00010145951129425091,5.966641026293338e-06,1
0.6225714285714324,0.10151281188287392,0.07629271685425727,0,0.0,0,0.0,0.07629340373350513,0.6075000000000728,0.5200000000004366,0.12254562325253157,0.1630540805828621,99128.22231027685,179104.47761192085,70175.43859645241,17588.666079820963,2.686322698912905e-06,8.056683876895077e-06,0.33342783953789346,25.00531559723882,74.9946844027612,1.141461250365202e-05,6.71605927844037e-07,1
0.5638571428571627,0.1370059375612309,0.14580039715217388,0,0.0,0,0.0,0.14580217207327847,0.5375000000003638,0.7450000000008004,0.2585799859419593,0.2429798740634868,113852.62035534698,250000.0000002274,60913.70558372035,33680.94796524412,6.444606730720241e-07,2.1230914175715204e-06,0.3035482446672903,23.286306886536916,76.7136931134631,2.9265775222616125e-06,1.590254316180683e-07,1
