mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,labels
0.4735294117647634,0.0065585597413468765,0.006952686081439231,0,0.0,0,0.0,0.006959705453321905,0.4700000000000273,0.024999999999067768,0.014697514621920251,0.013850374609053834,126730.99888841677,130434.78260842744,123711.34020618208,1706.2945391249293,0.0,0.0,,,,0.0,0.0,1
0.4782352941176535,0.012239941849143223,0.009877175393272476,0,0.0,0,0.0,0.009921567416465287,0.4800000000000182,0.03499999999996817,0.020746204929877936,0.0255939743463016,125538.8734833906,130434.78260868533,121212.1212121201,3126.455276252066,0.0,0.0,,,,0.0,0.0,1
0.48264705882352515,0.008123585849788712,0.011210869446663208,0,0.0,0,0.0,0.011250000000005558,0.48500000000001364,0.035000000000081855,0.02330895795247973,0.016831317421865853,124347.97397509168,129032.25806453884,120000.0,2054.326381175532,0.0,0.0,,,,0.0,0.0,1
0.4970588235294078,0.009024069122598464,0.0034798527267655985,0,0.0,0,0.0,0.003952847075206879,0.49500000000000455,0.029999999999972715,0.007952473405741713,0.018154931962624275,120747.56241510228,124999.99999999526,117647.05882353151,2129.672307790594,0.0,0.0,,,,0.0,0.0,1
0.4820588235294147,0.02481549563336931,0.014248766393996937,0,0.0,0,0.0,0.014523687548301295,0.46500000000003183,0.06500000000005457,0.030128454950716352,0.05147814835476213,124767.80723209573,130434.78260871758,114285.71428571924,6042.875102417174,0.0,0.0,,,,0.0,0.0,1
0.5120588235294209,0.11377141039617453,0.07140813044570707,0,0.0,0,0.0,0.07686229569822425,0.47499999999990905,0.4550000000001546,0.15010442583225606,0.22218425924582796,120622.07714668282,129032.25806453884,65217.391304342666,16192.17163998248,0.0,0.0,,,,0.0,0.0,1
0.8961764705882695,0.020273860307340356,0.023632521950551433,0,0.0,0,0.0,0.023684119151727478,0.8999999999996362,0.07999999999992724,0.026427963608752984,0.02262262062519021,66983.47536819929,70175.43859645241,64171.122994624944,1475.7147502170933,7.313152974585866e-09,2.1939458923757598e-08,0.3333333333333333,25.0,75.0,3.1080900141989926e-08,1.8282882436464664e-09,1
0.8744117647058696,0.03782700560363106,0.05523299370608589,0,0.0,0,0.0,0.05524094948483925,0.8899999999994179,0.13500000000021828,0.06317498427462367,0.043259945863554486,68740.26096761161,74074.07407412065,63492.06349208305,2926.8102084523266,8.716168053740041e-08,2.614850416122012e-07,0.33333333333333337,25.0,75.0,3.7043714228395174e-07,2.1790420134350103e-08,1
0.7979411764705915,0.08805287515765867,0.11461722983490912,0,0.0,0,0.0,0.11463256518122822,0.8099999999994907,0.364999999999327,0.1436604207947565,0.11035008313160274,76332.88570353689,115384.61538461942,67796.61016954448,10814.545247407992,3.3314962309723647e-07,9.994488692917093e-07,0.33333333333333337,25.0,74.99999999999999,1.4158858981632548e-06,8.328740577430912e-08,1
0.7814705882352788,0.12023108876609316,0.06700921112059346,0,0.0,0,0.0,0.06910137480545339,0.8449999999993452,0.3150000000007367,0.088424792750676,0.15385235295623814,78929.1917478695,109090.90909091811,69364.16184965556,14431.932971045693,0.0,0.0,,,,0.0,0.0,1
0.8050000000000035,0.13270032027087997,0.09081230643472372,0,0.0,0,0.0,0.09355813700578504,0.8550000000004729,0.3800000000006776,0.11622128820594364,0.1648451183489185,77169.42132381833,114285.71428571924,66298.3425413885,16533.3529701798,6.081948143355024e-05,0.00018245844430065067,0.3333333333333334,25.000000000000007,74.99999999999999,0.0002584827960925885,1.520487035838756e-05,1
0.7667647058824113,0.2060183636874059,0.08982622111610819,0,0.0,0,0.0,0.09324028099485128,0.8950000000004366,0.4849999999996726,0.12160220766492912,0.26868524608251887,85165.24476353163,129032.25806447575,63157.8947368542,26611.337089601366,0.0,0.0,,,,0.0,0.0,1
0.5049999999999218,0.09156623285911315,0.09082090893654642,0,0.0,0,0.0,0.09387491677792385,0.4849999999987631,0.38499999999976353,0.18589092431274928,0.18131927298837094,121073.48422089985,126315.78947358747,69767.44186045478,12864.104437010687,0.0,0.0,,,,0.0,0.0,1
0.5414705882352898,0.18087257864556236,0.19005755707160085,0,0.0,0,0.0,0.19241069356982599,0.4600000000009459,0.49000000000114596,0.35534837487094706,0.3340395260157072,118870.42373745829,133333.33333365672,63829.78723403885,24895.343573856833,0.0,0.0,,,,0.0,0.0,1
0.5899999999999181,0.17844817174745647,0.1508125777039123,0,0.0,0,0.0,0.1520125406009332,0.4599999999991269,0.44000000000005457,0.2576483738999225,0.3024545283855614,109671.99450630537,131868.13186815297,67039.10614525276,27285.62410043242,0.0,0.0,,,,0.0,0.0,1
0.7002941176470706,0.03484208071048803,0.009677414104604203,0,0.0,0,0.0,0.012054563451315699,0.6900000000000546,0.11499999999978172,0.017213572337031788,0.04975349618465237,85871.82637922201,91603.05343508652,77922.07792207976,4013.6275705802827,0.0,0.0,,,,0.0,0.0,1
0.8491176470588203,0.0613197382097944,0.056730585886349216,0,0.0,0,0.0,0.057960115596921706,0.849999999999909,0.27500000000009095,0.06825922862124507,0.0722158330146525,71073.514266065,92307.69230767939,64864.86486485211,5923.357617474245,2.376491820194834e-05,7.129475460584503e-05,0.3333333333333333,25.0,75.0,0.00010100090235828045,5.941229550487085e-06,1
0.6908823529411902,0.16930220109058647,0.10237606837041001,0,0.0,0,0.0,0.10396814415955993,0.8149999999995998,0.4200000000005275,0.150486032414856,0.2450521429152757,92584.84107326159,134831.4606742455,69364.16184969203,24435.42978178582,0.0,0.0,,,,0.0,0.0,1
0.5382352941176457,0.0143550052758927,0.004990224819618958,0,0.0,0,0.0,0.005728219618726803,0.5349999999999682,0.04500000000007276,0.010642593827142721,0.026670501605483773,111549.64444210754,115384.61538461942,106194.69026547647,2869.7906496510354,0.0,0.0,,,,0.0,0.0,1
0.5497058823529161,0.030642626980052535,0.04866579265776551,0,0.0,0,0.0,0.04866980583491805,0.5550000000000637,0.13500000000021828,0.08853790253543549,0.055743676689236694,109520.45088874026,134831.4606742455,103448.27586208194,6889.961042770452,0.0,0.0,,,,0.0,0.0,1
0.5385294117646441,0.058356788001845565,0.07431391924633216,0,0.0,0,0.0,0.07455073775624828,0.5599999999999454,0.2500000000001137,0.13843392046492256,0.10836323277241817,112691.46056713897,142857.14285719546,89552.23880597562,12287.265222925276,0.0,0.0,,,,0.0,0.0,1
0.4723529411765559,0.05373888393944799,0.05760859310886072,0,0.0,0,0.0,0.05894913061260372,0.4650000000001455,0.2349999999995589,0.12479890665181596,0.11376849650939612,128168.62285090992,136363.63636347852,88888.88888887991,10432.563516442788,0.0,0.0,,,,0.0,0.0,1
